Name,classification,Phylum,Class,Order,family,genus,species
FDZ064RRG46dereplicatedgenomesbin46,Bacteria,Armatimonadota,SYMT01,SYMT01,,,
FDZ064RRG68dereplicatedgenomesbin101,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,Zambryskibacteraceae_A,,
FDZ064RRG68dereplicatedgenomesbin104,Bacteria,Planctomycetota,SZUA-567,JAFGGJ01,,,
FDZ064RRG68dereplicatedgenomesbin105,Bacteria,Planctomycetota,SZUA-567,SZUA-567,JAFGNG01,,
FDZ064RRG68dereplicatedgenomesbin106,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,,
FDZ064RRG68dereplicatedgenomesbin107,Bacteria,Planctomycetota,Brocadiae,Brocadiales,,,
FDZ064RRG68dereplicatedgenomesbin13,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,UBA7434,UBA7434,
FDZ064RRG68dereplicatedgenomesbin137,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,MED-G138,
FDZ064RRG68dereplicatedgenomesbin139,Bacteria,UBA8248,UBA8248,UBA8248,UBA8248,UBA8248,
FDZ064RRG68dereplicatedgenomesbin151,Bacteria,Proteobacteria,Alphaproteobacteria,Bin65,,,
FDZ064RRG68dereplicatedgenomesbin165,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,UBA2638,
FDZ064RRG68dereplicatedgenomesbin28,Bacteria,Planctomycetota,UBA1135,UBA1135,UBA1135,GCA-2746235,
FDZ064RRG68dereplicatedgenomesbin3,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,,
FDZ064RRG68dereplicatedgenomesbin30,Bacteria,Elusimicrobiota,Elusimicrobia,JACQJN01,,,
FDZ064RRG68dereplicatedgenomesbin44,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,,,
FDZ064RRG68dereplicatedgenomesbin48,Bacteria,Planctomycetota,SBBH01,,,,
FDZ064RRG68dereplicatedgenomesbin5,Bacteria,SAR324,SAR324,SAR324,,,
FDZ064RRG68dereplicatedgenomesbin52,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,UBA2165,,
FDZ064RRG68dereplicatedgenomesbin85,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ064RRG68dereplicatedgenomesbin88,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,,,
FDZ064RRG68dereplicatedgenomesbin9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,JAAUQL01,
FDZ064RRG810dereplicatedgenomesbin40,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,GCA-002790365,
FDZ064RWG1214dereplicatedgenomesbin21,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ064RWG1214dereplicatedgenomesbin30,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,UBA1847,
FDZ064RWG1214dereplicatedgenomesbin40,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,UBA5794,BMS3BBIN02,
FDZ064RWG2022dereplicatedgenomesbin30,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ064RWG2022dereplicatedgenomesbin39,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,QNAD01,
FDZ064RWG2022dereplicatedgenomesbin46,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,UBA5794,,
FDZ064RWG2022dereplicatedgenomesbin8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,
FDZ064YGR1012dereplicatedgenomesbin106,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,GCA-002770795,21-14-all-40-8,
FDZ064YGR1012dereplicatedgenomesbin18,Bacteria,Elusimicrobiota,Elusimicrobia,UBA1565,UBA1565,UBA1565,
FDZ064YGR1012dereplicatedgenomesbin36,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NORP154,GCA-2400975,
FDZ064YGR1012dereplicatedgenomesbin74,Bacteria,Omnitrophota,Omnitrophia,Omnitrophales,UBA2337,,
FDZ064YGR1012dereplicatedgenomesbin91,Bacteria,Sumerlaeota,Sumerlaeia,UBA8349,,,
FDZ064YGR1012dereplicatedgenomesbin94,Bacteria,Myxococcota,Myxococcia,SLRQ01,,,
FDZ064YGR810dereplicatedgenomesbin101,Bacteria,Proteobacteria,Gammaproteobacteria,AKS1,AKS1,Sulfuriflexus,
FDZ064YGR810dereplicatedgenomesbin119,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,UBA1844,
FDZ064YGR810dereplicatedgenomesbin123,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
FDZ064YGR810dereplicatedgenomesbin129,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitromaritima,
FDZ064YGR810dereplicatedgenomesbin147,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ064YGR810dereplicatedgenomesbin162,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
FDZ064YGR810dereplicatedgenomesbin164,Bacteria,Elusimicrobiota,Elusimicrobia,F11,F11,,
FDZ064YGR810dereplicatedgenomesbin27,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,PRS1,
FDZ064YGR810dereplicatedgenomesbin30,Bacteria,Sumerlaeota,Sumerlaeia,UBA8349,,,
FDZ064YGR810dereplicatedgenomesbin40,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,UBA2163,UBA2163,
FDZ064YGR810dereplicatedgenomesbin72,Bacteria,RBG-13-61-14,,,,,
FDZ064YGR810dereplicatedgenomesbin88,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,,,
FDZ064YGR810dereplicatedgenomesbin95,Bacteria,Poribacteria,WGA-4E,GCA-2687025,GCA-2687025,GCA-2687025,
FDZ066BUG02dereplicatedgenomesbin12,Bacteria,Acidobacteriota,Acidobacteriae,Acidoferrales,2-02-FULL-67-57,,
FDZ066BUG02dereplicatedgenomesbin36,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,,,
FDZ066BUG02dereplicatedgenomesbin40,Bacteria,Krumholzibacteriota,Krumholzibacteria,,,,
FDZ066BUG24dereplicatedgenomesbin17,Bacteria,Elusimicrobiota,Elusimicrobia,2-02-FULL-39-32,2-02-FULL-39-32,,
FDZ066BUG24dereplicatedgenomesbin27,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA10102,,
FDZ066BUG24dereplicatedgenomesbin28,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Emcibacteraceae,Paremcibacter,
FDZ066BUG24dereplicatedgenomesbin50,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
FDZ066BUG24dereplicatedgenomesbin72,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ066BUG3234dereplicatedgenomesbin122,Bacteria,SAR324,SAR324,SAR324,,,
FDZ066BUG3234dereplicatedgenomesbin126,Bacteria,Elusimicrobiota,Elusimicrobia,UBA1565,UBA9628,,
FDZ066BUG3234dereplicatedgenomesbin45,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA1977,,
FDZ066BawG24dereplicatedgenomesbin23,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,,,
FDZ066YBuR02dereplicatedgenomesbin103,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,SZUA-232,,
FDZ066YBuR02dereplicatedgenomesbin108,Bacteria,Patescibacteria,Gracilibacteria,,,,
FDZ066YBuR1012dereplicatedgenomesbin3,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Massilia,
FDZ066YBuR1012dereplicatedgenomesbin5,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,A4b,,
FDZ066YBuR1012dereplicatedgenomesbin6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,,
FDZ066YBuR24dereplicatedgenomesbin10,Bacteria,Krumholzibacteriota,Krumholzibacteria,WVZY01,,,
FDZ066YBuR24dereplicatedgenomesbin19,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,
FDZ066YBuR24dereplicatedgenomesbin33,Bacteria,Proteobacteria,Gammaproteobacteria,UBA4486,UBA4486,,
FDZ066YBuR24dereplicatedgenomesbin6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,,
FDZ066YBuR24dereplicatedgenomesbin79,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ066YBuR24dereplicatedgenomesbin80,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,GCA-002726655,
FDZ066YBuR46dereplicatedgenomesbin41,Bacteria,Proteobacteria,Alphaproteobacteria,UBA8366,JADFVY01,,
FDZ066YBuR46dereplicatedgenomesbin93,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,CCMP332,,
FDZ066ww02dereplicatedgenomesbin38,Bacteria,KSB1,UBA2214,CR04bin15,CR04bin15,CR04bin15,CR04bin15 sp004357015
FDZ066ww1214dereplicatedgenomesbin14,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,UBA10348,SMXL01,
FDZ066ww1214dereplicatedgenomesbin2,Bacteria,Omnitrophota,Koll11,UBA9649,UBA9649,,
FDZ066ww1214dereplicatedgenomesbin29,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PALSA-1355,LB-PLM-3,
FDZ066ww1214dereplicatedgenomesbin70,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ066ww1214dereplicatedgenomesbin72,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,,
FDZ066ww1214dereplicatedgenomesbin77,Bacteria,Zixibacteria,MSB-5A5,DSPP01,WJJR01,JACQFV01,
FDZ066ww24dereplicatedgenomesbin42,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter cryohalolentis
FDZ066ww24dereplicatedgenomesbin47,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Simkaniaceae,JAAKFF01,
FDZ066ww810dereplicatedgenomesbin20,Bacteria,Marinisomatota,Marinisomatia,Marinisomatales,SCKK01,SCKK01,
FDZ066ww810dereplicatedgenomesbin25,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ069BaYGBaYR1214dereplicatedgenomesbin24,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ069BaYGBaYR1214dereplicatedgenomesbin32,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ069BaYGBaYR68dereplicatedgenomesbin31,Bacteria,Desulfobacterota_D,UBA1144,UBA2774,,,
FDZ069BaYGBaYR68dereplicatedgenomesbin55,Bacteria,SAR324,SAR324,SAR324,,,
FDZ069BaYGBaYR810dereplicatedgenomesbin17,Bacteria,Omnitrophota,Koll11,UBA10015,Kpj58rc,2-02-FULL-52-10,
FDZ069BaYGBaYR810dereplicatedgenomesbin5,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ069GBeBe1012dereplicatedgenomesbin45,Bacteria,Marinisomatota,SORT01,SORT01,SORT01,SORT01,
FDZ069GBeBe1416dereplicatedgenomesbin41,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,SZUA-217,SZUA-217 sp004356805
FDZ069GBeBe1820dereplicatedgenomesbin2,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,BMS3ABIN03,
FDZ069GBeBe2830dereplicatedgenomesbin34,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ069GBeBe810dereplicatedgenomesbin44,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ069GRR1012dereplicatedgenomesbin26,Bacteria,Omnitrophota,Koll11,UBA9649,UBA9649,JACQHS01,
FDZ069GRR1012dereplicatedgenomesbin27,Bacteria,Acidobacteriota,UBA890,UBA890,WLXD01,WLXD01,
FDZ069GRR1012dereplicatedgenomesbin40,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ069GRR1012dereplicatedgenomesbin60,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,UBA6623,,
FDZ069GRR1012dereplicatedgenomesbin74,Bacteria,Elusimicrobiota,Elusimicrobia,UBA1565,UBA9628,,
FDZ069GRR1012dereplicatedgenomesbin87,Bacteria,Patescibacteria,Paceibacteria,Spechtbacterales,H02-43-30,,
FDZ069GRR1012dereplicatedgenomesbin91,Bacteria,Omnitrophota,Omnitrophia,Omnitrophales,01-FULL-45-10b,2-12-FULL-50-11-A,
FDZ069GRR1416dereplicatedgenomesbin36,Bacteria,Omnitrophota,Koll11,UBA10015,Kpj58rc,2-02-FULL-52-10,
FDZ069GRR1618dereplicatedgenomesbin5,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ069GRR2224dereplicatedgenomesbin27,Bacteria,SAR324,SAR324,SAR324,,,
FDZ069GRR46dereplicatedgenomesbin50,Bacteria,Latescibacterota,UBA2968,UBA2968,UBA2968,,
FDZ069R302dereplicatedgenomesbin14,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,S012-47,,
FDZ069R302dereplicatedgenomesbin152,Bacteria,Elusimicrobiota,Elusimicrobia,F11,,,
FDZ069R302dereplicatedgenomesbin37,Bacteria,Krumholzibacteriota,Krumholzibacteria,WVZY01,,,
FDZ069R302dereplicatedgenomesbin48,Bacteria,Omnitrophota,Koll11,UBA9649,UBA9649,,
FDZ069R302dereplicatedgenomesbin98,Bacteria,Acidobacteriota,Vicinamibacteria,Bin61,SMYC01,,
FDZ069R368dereplicatedgenomesbin16,Bacteria,Proteobacteria,Alphaproteobacteria,JAAXGF01,JAAXGF01,,
FDZ069R368dereplicatedgenomesbin2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,UBA9145,
FDZ069R368dereplicatedgenomesbin27,Bacteria,Acidobacteriota,UBA4820,,,,
FDZ069R368dereplicatedgenomesbin44,Bacteria,Bacteroidota,Bacteroidia,,,,
FDZ069R368dereplicatedgenomesbin84,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,,
FDZ069R3810dereplicatedgenomesbin111,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,,,
FDZ069R3810dereplicatedgenomesbin37,Bacteria,Proteobacteria,Alphaproteobacteria,Bin65,,,
FDZ069RBkY1820dereplicatedgenomesbin27,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ069RBkY68dereplicatedgenomesbin15,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,TS1B11,
FDZ069RGG24dereplicatedgenomesbin5,Bacteria,Proteobacteria,Gammaproteobacteria,UBA6522,UBA6522,SMWC01,
FDZ069RGG46dereplicatedgenomesbin21,Bacteria,Proteobacteria,Gammaproteobacteria,SZUA-76,SZUA-76,,
FDZ069RGG46dereplicatedgenomesbin30,Bacteria,Desulfobacterota_D,UBA1144,UBA2774,N074bin48,N074bin48,N074bin48 sp004356685
FDZ069RGG46dereplicatedgenomesbin40,Bacteria,Planctomycetota,SBBH01,,,,
FDZ069RGG46dereplicatedgenomesbin70,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
FDZ069RGG46dereplicatedgenomesbin89,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E oleovorans
FDZ069RGG68dereplicatedgenomesbin3,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PALSA-1355,LB-PLM-3,
FDZ069RGG810dereplicatedgenomesbin2,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
FDZ069RGY24dereplicatedgenomesbin8,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,
FDZ069RGY2022dereplicatedgenomesbin6,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ069RGY2426dereplicatedgenomesbin5,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ069RGY46dereplicatedgenomesbin17,Bacteria,SAR324,SAR324,SAR324,,,
FDZ069RGY46dereplicatedgenomesbin28,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NORP154,,
FDZ069WuWW1416dereplicatedgenomesbin38,Bacteria,SAR324,SAR324,SAR324,,,
FDZ069WuWW1618dereplicatedgenomesbin4,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,,,
FDZ069WuWW46dereplicatedgenomesbin5,Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,ZC4RG35,SZUA-217,
FDZ069WuWW46dereplicatedgenomesbin63,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,SZUA-117,SZUA-117 sp004357475
FDZ069WuWuWu02dereplicatedgenomesbin15,Bacteria,Proteobacteria,Alphaproteobacteria,MPNO01,,,
FDZ069WuWuWu1012dereplicatedgenomesbin50,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,,,
FDZ069WuWuWu1416dereplicatedgenomesbin105,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,SMXR01,,
FDZ069WuWuWu1416dereplicatedgenomesbin3,Bacteria,Patescibacteria,ABY1,UBA10025,JAHIVO01,,
FDZ069WuWuWu1416dereplicatedgenomesbin67,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,,,
FDZ069WuWuWu1416dereplicatedgenomesbin89,Bacteria,Proteobacteria,Gammaproteobacteria,Woeseiales,Woeseiaceae,UBA1847,
FDZ069WuWuWu1416dereplicatedgenomesbin95,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ069WuWuWu1618dereplicatedgenomesbin2,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter faecalis
FDZ069WuWuWu1618dereplicatedgenomesbin3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter guillouiae
FDZ069WuWuWu1618dereplicatedgenomesbin9,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii
FDZ069WuWuWu24dereplicatedgenomesbin37,Bacteria,Planctomycetota,SZUA-567,SZUA-567,,,
FDZ069WuWuWu24dereplicatedgenomesbin58,Bacteria,Patescibacteria,Gracilibacteria,Peribacterales,Peribacteraceae,JAAYXY01,
FDZ069WuWuWu24dereplicatedgenomesbin69,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,J153,,
FDZ069WuWuWu68dereplicatedgenomesbin23,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,SZUA-230,
FDZ070GBeBe02dereplicatedgenomesbin11,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,UBA1977,,
FDZ070GBeBe1214dereplicatedgenomesbin5,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11579,,
FDZ070GBeBe1618dereplicatedgenomesbin105,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,JAEUIK01,,
FDZ070GBeBe1618dereplicatedgenomesbin115,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ070GBeBe1618dereplicatedgenomesbin129,Bacteria,Proteobacteria,Gammaproteobacteria,WLWR01,WLWR01,,
FDZ070GBeBe1618dereplicatedgenomesbin139,Bacteria,Planctomycetota,SZUA-567,,,,
FDZ070GBeBe1618dereplicatedgenomesbin167,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Casp-alpha2,Casp-alpha2,
FDZ070GBeBe1618dereplicatedgenomesbin170,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,,
FDZ070GBeBe1618dereplicatedgenomesbin19,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
FDZ070GBeBe1618dereplicatedgenomesbin21,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,,,
FDZ070GBeBe1618dereplicatedgenomesbin23,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,,
FDZ070GBeBe1618dereplicatedgenomesbin24,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,UBA10348,,
FDZ070GBeBe1618dereplicatedgenomesbin31,Bacteria,Proteobacteria,Alphaproteobacteria,JAAXGF01,JAAXGF01,,
FDZ070GBeBe1618dereplicatedgenomesbin32,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
FDZ070GBeBe1618dereplicatedgenomesbin38,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ070GBeBe1618dereplicatedgenomesbin4,Bacteria,Planctomycetota,SBBH01,,,,
FDZ070GBeBe1618dereplicatedgenomesbin53,Bacteria,4484-113,4484-113,4484-113,JAFGCY01,,
FDZ070GBeBe1618dereplicatedgenomesbin65,Bacteria,Patescibacteria,ABY1,UBA2169,UBA2169,,
FDZ070GBeBe1618dereplicatedgenomesbin67,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,DTSJ01,
FDZ070GBeBe1618dereplicatedgenomesbin73,Bacteria,Verrucomicrobiota,Kiritimatiellae,SPBP01,,,
FDZ070GBeBe1618dereplicatedgenomesbin81,Bacteria,SAR324,SAR324,SAR324,,,
FDZ070GBeBe1618dereplicatedgenomesbin89,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,,,
FDZ070GBeBe1618dereplicatedgenomesbin99,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,,,
FDZ070GBeBe24dereplicatedgenomesbin4,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ070GBeBe2224dereplicatedgenomesbin7,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ070GBeBe2426dereplicatedgenomesbin10,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
FDZ070GBeBe2426dereplicatedgenomesbin24,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,GCA-2721545,
FDZ070GBeBe2426dereplicatedgenomesbin50,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ070GBeBe2628dereplicatedgenomesbin8,Bacteria,Patescibacteria,Gracilibacteria,Peribacterales,JABICL01,,
FDZ070GBeBe3234dereplicatedgenomesbin19,Bacteria,Marinisomatota,Marinisomatia,SCGC-AAA003-L08,TS1B11,TS1B11,
FDZ070GBeBe3234dereplicatedgenomesbin24,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ070GBeBe3234dereplicatedgenomesbin38,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JABISG01,
FDZ070GBkY02dereplicatedgenomesbin1,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,,
FDZ070GBkY02dereplicatedgenomesbin101,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,S012-47,,
FDZ070GBkY02dereplicatedgenomesbin31,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,JACOUI01,,
FDZ070GBkY1012dereplicatedgenomesbin102,Bacteria,Proteobacteria,Alphaproteobacteria,SMXQ01,SMXQ01,,
FDZ070GBkY1012dereplicatedgenomesbin134,Bacteria,SM23-31,,,,,
FDZ070GBkY1012dereplicatedgenomesbin149,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,PLA5,,
FDZ070GBkY1012dereplicatedgenomesbin82,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,2-02-FULL-58-16,GCA-2686765,
FDZ070GBkY1214dereplicatedgenomesbin23,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,,
FDZ070GBkY1416dereplicatedgenomesbin10,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ070GBkY1416dereplicatedgenomesbin19,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NORP154,,
FDZ070GBkY1416dereplicatedgenomesbin27,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,,
FDZ070GBkY1416dereplicatedgenomesbin42,Bacteria,Patescibacteria,Paceibacteria,UBA9983_A,UBA2163,,
FDZ070GBkY1416dereplicatedgenomesbin48,Bacteria,Zixibacteria,MSB-5A5,GN15,,,
FDZ070GBkY1416dereplicatedgenomesbin69,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,,,
FDZ070GBkY1416dereplicatedgenomesbin83,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ070GBkY1618dereplicatedgenomesbin91,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,UBA2020,PALSA-926,
FDZ070GBkY24dereplicatedgenomesbin1,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,GCA-2746185,,
FDZ070GBkY24dereplicatedgenomesbin111,Bacteria,Patescibacteria,Paceibacteria,UBA6257,GWB1-50-10,,
FDZ070GBkY24dereplicatedgenomesbin14,Bacteria,Zixibacteria,MSB-5A5,DSPP01,WJJR01,JACQFV01,
FDZ070GBkY24dereplicatedgenomesbin57,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,,
FDZ070GBkY24dereplicatedgenomesbin64,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,,
FDZ070GBkY24dereplicatedgenomesbin79,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,PRS1,PRS1 sp003709165
FDZ070GBkY24dereplicatedgenomesbin92,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,SCBR16-9,,
FDZ070GBkY2022dereplicatedgenomesbin105,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,JABISG01,
FDZ070GBkY2022dereplicatedgenomesbin24,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,CAIYRG01,
FDZ070GBkY2022dereplicatedgenomesbin35,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,,
FDZ070GBkY2022dereplicatedgenomesbin43,Bacteria,Hydrogenedentota,Hydrogenedentia,Hydrogenedentiales,,,
FDZ070GBkY2022dereplicatedgenomesbin46,Bacteria,Elusimicrobiota,Elusimicrobia,UBA1565,UBA1565,UBA1565,
FDZ070GBkY2022dereplicatedgenomesbin51,Bacteria,Patescibacteria,Gracilibacteria,Peribacterales,Peribacteraceae,UBA2170,
FDZ070GBkY2022dereplicatedgenomesbin63,Bacteria,Patescibacteria,Paceibacteria,Paceibacterales,UBA10102,01-FULL-49-22b,
FDZ070GBkY2022dereplicatedgenomesbin69,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,,
